municipality,reporting_unit,contest,candidate,votes,county,ctv
KENOSHA,CITY OF KENOSHA WARDS 31,REGISTER OF DEEDS,WRITE-IN NA,31,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,STATE REFERENDUM,YES NA,664,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 31,STATE REFERENDUM,NO NA,308,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,242,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,182,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,DEM TAMMY BALDWIN,239,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,REP ERIC HOVDE,171,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,AFT THOMAS LEAGER,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,DTC PHIL ANDERSON,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,243,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,172,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,310,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,STATE SENATOR DISTRICT 22,WRITE-IN NA,12,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,238,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,176,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,DISTRICT ATTORNEY,DEM CARLI MCNEILL,241,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,DISTRICT ATTORNEY,REP XAVIER SOLIS,168,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,COUNTY CLERK,DEM REGI WALIGORA,308,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,COUNTY CLERK,WRITE-IN NA,9,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,COUNTY TREASURER,DEM TERI JACOBSON,307,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,COUNTY TREASURER,WRITE-IN NA,9,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REGISTER OF DEEDS,DEM JENNIFER MACK,302,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,REGISTER OF DEEDS,WRITE-IN NA,9,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,STATE REFERENDUM,YES NA,255,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 32,STATE REFERENDUM,NO NA,142,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,786,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,733,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,7,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,DEM TAMMY BALDWIN,753,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,REP ERIC HOVDE,750,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,DTC PHIL ANDERSON,19,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,AFT THOMAS LEAGER,12,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,UNITED STATES SENATOR,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,775,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,733,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",27,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,1055,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,STATE SENATOR DISTRICT 22,WRITE-IN NA,62,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,757,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,733,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,DISTRICT ATTORNEY,DEM CARLI MCNEILL,774,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,DISTRICT ATTORNEY,REP XAVIER SOLIS,718,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,DISTRICT ATTORNEY,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,COUNTY CLERK,DEM REGI WALIGORA,1037,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,COUNTY CLERK,WRITE-IN NA,57,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,COUNTY TREASURER,DEM TERI JACOBSON,1045,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,COUNTY TREASURER,WRITE-IN NA,53,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REGISTER OF DEEDS,DEM JENNIFER MACK,1044,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,REGISTER OF DEEDS,WRITE-IN NA,51,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,STATE REFERENDUM,YES NA,1030,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 33,STATE REFERENDUM,NO NA,414,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,618,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,579,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,DEM TAMMY BALDWIN,624,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,REP ERIC HOVDE,532,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,DTC PHIL ANDERSON,27,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,AFT THOMAS LEAGER,12,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,UNITED STATES SENATOR,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,599,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,560,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",31,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,831,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,STATE SENATOR DISTRICT 22,WRITE-IN NA,34,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,605,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,557,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,DISTRICT ATTORNEY,DEM CARLI MCNEILL,622,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,DISTRICT ATTORNEY,REP XAVIER SOLIS,538,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,COUNTY CLERK,DEM REGI WALIGORA,810,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,COUNTY CLERK,WRITE-IN NA,31,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,COUNTY TREASURER,DEM TERI JACOBSON,810,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,COUNTY TREASURER,WRITE-IN NA,26,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REGISTER OF DEEDS,DEM JENNIFER MACK,804,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,REGISTER OF DEEDS,WRITE-IN NA,26,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,STATE REFERENDUM,YES NA,789,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 34,STATE REFERENDUM,NO NA,345,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,20,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,DEM TAMMY BALDWIN,20,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,REP ERIC HOVDE,19,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,AFT THOMAS LEAGER,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,32,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,18,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,DISTRICT ATTORNEY,REP XAVIER SOLIS,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,DISTRICT ATTORNEY,DEM CARLI MCNEILL,19,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,COUNTY CLERK,DEM REGI WALIGORA,30,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,COUNTY TREASURER,DEM TERI JACOBSON,31,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REGISTER OF DEEDS,DEM JENNIFER MACK,31,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,STATE REFERENDUM,YES NA,33,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 35,STATE REFERENDUM,NO NA,7,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,386,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,323,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,DEM TAMMY BALDWIN,391,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,REP ERIC HOVDE,278,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,DTC PHIL ANDERSON,18,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,AFT THOMAS LEAGER,13,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,UNITED STATES SENATOR,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,370,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,304,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",19,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,512,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,STATE SENATOR DISTRICT 22,WRITE-IN NA,24,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,371,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,306,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,DISTRICT ATTORNEY,DEM CARLI MCNEILL,376,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,DISTRICT ATTORNEY,REP XAVIER SOLIS,294,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,DISTRICT ATTORNEY,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,COUNTY CLERK,DEM REGI WALIGORA,502,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,COUNTY CLERK,WRITE-IN NA,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,COUNTY TREASURER,DEM TERI JACOBSON,504,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,COUNTY TREASURER,WRITE-IN NA,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REGISTER OF DEEDS,DEM JENNIFER MACK,496,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,REGISTER OF DEEDS,WRITE-IN NA,20,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,STATE REFERENDUM,YES NA,498,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 36,STATE REFERENDUM,NO NA,163,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,435,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,340,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,UNITED STATES SENATOR,DEM TAMMY BALDWIN,436,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,UNITED STATES SENATOR,REP ERIC HOVDE,309,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,UNITED STATES SENATOR,AFT THOMAS LEAGER,14,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,UNITED STATES SENATOR,DTC PHIL ANDERSON,12,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,UNITED STATES SENATOR,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,395,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,336,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",23,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,552,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,STATE SENATOR DISTRICT 22,WRITE-IN NA,18,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,399,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,327,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,DISTRICT ATTORNEY,DEM CARLI MCNEILL,415,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,DISTRICT ATTORNEY,REP XAVIER SOLIS,310,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,DISTRICT ATTORNEY,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,COUNTY CLERK,DEM REGI WALIGORA,526,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,COUNTY CLERK,WRITE-IN NA,14,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,COUNTY TREASURER,DEM TERI JACOBSON,526,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,COUNTY TREASURER,WRITE-IN NA,14,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,REGISTER OF DEEDS,DEM JENNIFER MACK,516,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,REGISTER OF DEEDS,WRITE-IN NA,15,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 37,STATE REFERENDUM,YES NA,515,KENOSHA,C
