ctv,reporting_unit,contest,candidate,votes,county,municipality
T,"T SPARTA WARDS 1,2,3,4,5",REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),1143,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REP IN CONGRESS DISTRICT 3,SCATTERING,1,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),NA,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),NA,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",STATE SENATOR - DIST 24,SCATTERING,NA,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),759,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),1136,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",STATE SENATOR - DIST 32,SCATTERING,1,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),NA,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),NA,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,NA,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),623,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),1307,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,1,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),1619,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",DISTRICT ATTORNEY,SCATTERING,36,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),1682,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",COUNTY CLERK,SCATTERING,12,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",TREASURER,MINDY HEMMERSBACH (REPUBLICAN),1671,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",TREASURER,SCATTERING,13,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),1664,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",REGISTER OF DEEDS,SCATTERING,12,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",STATE REFERENDA,YES,1496,MONROE,SPARTA
T,"T SPARTA WARDS 1,2,3,4,5",STATE REFERENDA,NO,408,MONROE,SPARTA
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),266,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),591,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),3,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),1,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),5,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),1,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",US SENATOR,TAMMY BALDWIN (DEMOCRATIC),269,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",US SENATOR,ERIC HOVDE (REPUBLICAN),578,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),7,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",US SENATOR,THOMAS LEAGER (AMERICA FIRST),11,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",US SENATOR,SCATTERING,2,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),289,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),569,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REP IN CONGRESS DISTRICT 3,SCATTERING,1,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),243,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),606,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",STATE SENATOR - DIST 24,SCATTERING,1,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),NA,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),NA,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",STATE SENATOR - DIST 32,SCATTERING,NA,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),225,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),636,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,2,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),NA,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),NA,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,NA,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),736,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",DISTRICT ATTORNEY,SCATTERING,19,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),759,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",COUNTY CLERK,SCATTERING,8,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",TREASURER,MINDY HEMMERSBACH (REPUBLICAN),761,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",TREASURER,SCATTERING,9,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),759,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",REGISTER OF DEEDS,SCATTERING,8,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",STATE REFERENDA,YES,694,MONROE,TOMAH
T,"T TOMAH WARDS 1,2,3",STATE REFERENDA,NO,165,MONROE,TOMAH
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),114,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),181,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),1,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),2,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),120,MONROE,WELLINGTON
T,T WELLINGTON WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),165,MONROE,WELLINGTON
T,T WELLINGTON WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),2,MONROE,WELLINGTON
T,T WELLINGTON WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),3,MONROE,WELLINGTON
T,T WELLINGTON WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,US SENATOR,SCATTERING,0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),128,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),158,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,1,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,WELLINGTON
T,T WELLINGTON WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),108,MONROE,WELLINGTON
T,T WELLINGTON WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),176,MONROE,WELLINGTON
T,T WELLINGTON WARDS,STATE SENATOR - DIST 24,SCATTERING,0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),NA,MONROE,WELLINGTON
T,T WELLINGTON WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),NA,MONROE,WELLINGTON
T,T WELLINGTON WARDS,STATE SENATOR - DIST 32,SCATTERING,NA,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),100,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),182,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),NA,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),NA,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,NA,MONROE,WELLINGTON
T,T WELLINGTON WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),241,MONROE,WELLINGTON
T,T WELLINGTON WARDS,DISTRICT ATTORNEY,SCATTERING,0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),239,MONROE,WELLINGTON
T,T WELLINGTON WARDS,COUNTY CLERK,SCATTERING,0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),238,MONROE,WELLINGTON
T,T WELLINGTON WARDS,TREASURER,SCATTERING,0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),241,MONROE,WELLINGTON
T,T WELLINGTON WARDS,REGISTER OF DEEDS,SCATTERING,0,MONROE,WELLINGTON
T,T WELLINGTON WARDS,STATE REFERENDA,YES,204,MONROE,WELLINGTON
T,T WELLINGTON WARDS,STATE REFERENDA,NO,66,MONROE,WELLINGTON
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),100,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),226,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),1,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),2,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,WELLS
T,T WELLS WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,WELLS
T,T WELLS WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),101,MONROE,WELLS
T,T WELLS WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),220,MONROE,WELLS
T,T WELLS WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),7,MONROE,WELLS
T,T WELLS WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),1,MONROE,WELLS
T,T WELLS WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,WELLS
T,T WELLS WARDS,US SENATOR,SCATTERING,0,MONROE,WELLS
T,T WELLS WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),107,MONROE,WELLS
T,T WELLS WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),217,MONROE,WELLS
T,T WELLS WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,WELLS
T,T WELLS WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,WELLS
T,T WELLS WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,WELLS
T,T WELLS WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,WELLS
T,T WELLS WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),NA,MONROE,WELLS
T,T WELLS WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),NA,MONROE,WELLS
T,T WELLS WARDS,STATE SENATOR - DIST 24,SCATTERING,NA,MONROE,WELLS
T,T WELLS WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),104,MONROE,WELLS
T,T WELLS WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),226,MONROE,WELLS
T,T WELLS WARDS,STATE SENATOR - DIST 32,SCATTERING,0,MONROE,WELLS
T,T WELLS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),NA,MONROE,WELLS
T,T WELLS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),NA,MONROE,WELLS
T,T WELLS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,NA,MONROE,WELLS
T,T WELLS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),87,MONROE,WELLS
T,T WELLS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),240,MONROE,WELLS
T,T WELLS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,0,MONROE,WELLS
T,T WELLS WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),290,MONROE,WELLS
T,T WELLS WARDS,DISTRICT ATTORNEY,SCATTERING,1,MONROE,WELLS
T,T WELLS WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),302,MONROE,WELLS
T,T WELLS WARDS,COUNTY CLERK,SCATTERING,0,MONROE,WELLS
T,T WELLS WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),302,MONROE,WELLS
T,T WELLS WARDS,TREASURER,SCATTERING,1,MONROE,WELLS
T,T WELLS WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),302,MONROE,WELLS
T,T WELLS WARDS,REGISTER OF DEEDS,SCATTERING,1,MONROE,WELLS
T,T WELLS WARDS,STATE REFERENDA,YES,270,MONROE,WELLS
T,T WELLS WARDS,STATE REFERENDA,NO,55,MONROE,WELLS
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),95,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),210,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),1,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,WILTON
T,T WILTON WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,WILTON
T,T WILTON WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),95,MONROE,WILTON
T,T WILTON WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),201,MONROE,WILTON
T,T WILTON WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),5,MONROE,WILTON
T,T WILTON WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),4,MONROE,WILTON
T,T WILTON WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,WILTON
T,T WILTON WARDS,US SENATOR,SCATTERING,0,MONROE,WILTON
T,T WILTON WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),99,MONROE,WILTON
T,T WILTON WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),201,MONROE,WILTON
T,T WILTON WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,WILTON
T,T WILTON WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,WILTON
T,T WILTON WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,WILTON
T,T WILTON WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,WILTON
T,T WILTON WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),87,MONROE,WILTON
T,T WILTON WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),211,MONROE,WILTON
T,T WILTON WARDS,STATE SENATOR - DIST 24,SCATTERING,0,MONROE,WILTON
T,T WILTON WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),NA,MONROE,WILTON
